uuid,fish_id,age,length,weight,month,is_male,is_female,is_unknown,is_plaice,is_herring
50768875-ae37-4663-851c-6ff4af8231c8,CAR-025-16-0350,5,0.23,0.09,0.75,0,1,0,1,0
3116399a-28a3-4b22-8b30-1de8c4a652f1,CAR-025-75-1841,4,0.22,0.068,0.75,0,1,0,1,0
52256cde-525d-4d97-9c63-14660a6bd3a2,CAR-025-75-1828,4,0.2,0.054,0.75,0,1,0,1,0
ca50efe4-bfea-4b9e-a898-85e787bab349,CAR-025-27-0588,6,0.25,0.115,0.75,0,1,0,1,0
591b83c2-ebe3-4868-8798-1b710b000d18,CAR-025-17-0394,5,0.2,0.055,0.75,0,1,0,1,0
3db60abf-2013-406a-b7ec-2fc2a69073cb,CAR-025-45-1019,4,0.16,0.024,0.75,1,0,0,1,0
e5551d74-821f-4dfa-a5ac-48fe2006be6b,CAR-025-40-0916,4,0.16,0.033,0.75,0,1,0,1,0
9f122053-a250-4c65-96cf-3b5b91bb7fed,CAR-025-63-1505,9,0.24,0.102,0.75,1,0,0,1,0
e129387e-c294-482a-add4-21b1b8c30480,CAR-025-5-0098,3,0.15,0.021,0.75,1,0,0,1,0
0b273ee6-9c6d-494a-9df8-c6ace71c1e06,CAR-025-54-1229,4,0.14,0.019,0.75,1,0,0,1,0
ac18bab5-bd2a-425f-863a-007c5fc007c2,CAR-025-39-0899,9,0.27,0.156,0.75,0,1,0,1,0
b20ad7ed-e2e8-402f-a41a-c37af1abe2a4,CAR-025-41-0952,6,0.28,0.202,0.75,0,1,0,1,0
a2fe608e-1ad9-42dc-9a66-7f73c2bbbf7b,CAR-025-30-0708,9,0.34,0.31,0.75,0,1,0,1,0
421c8c17-5e71-4467-b3e4-b95939785bb1,CAR-025-50-1115,6,0.21,0.057,0.75,0,1,0,1,0
da2d1920-66fc-4c7c-8df4-54a93765e306,CAR-025-25-0545,4,0.16,0.028,0.75,1,0,0,1,0
c2c1d00b-0ab5-4b02-ba60-c69374f7144c,CAR-025-6-0155,7,0.22,0.09,0.75,1,0,0,1,0
dab9b944-ed2f-4f5b-aaca-9b47ad3193ac,CAR-025-48-1075,15,0.33,0.272,0.75,0,1,0,1,0
245f9bf8-98a9-4a74-8fbf-c7557cfe7de1,CAR-025-13-0244,3,0.11,0.009,0.75,0,1,0,1,0
ad882864-6be4-43f8-87c8-387197c559fd,CAR-025-69-1635,5,0.2,0.053,0.75,1,0,0,1,0
e74a809e-8c28-4c35-bed2-ad3e29d3d614,CAR-025-71-1678,11,0.3,0.198,0.75,0,1,0,1,0
e75ae5c3-26bc-4d34-a02a-aa7a802afe6c,CAR-025-15-0330,4,0.18,0.04,0.75,1,0,0,1,0
ce1eeeac-bcbd-4b1b-91da-21ad1a7e826a,CAR-025-34-0775,4,0.17,0.032,0.75,1,0,0,1,0
9a56f983-df54-4e63-9e18-f6d72e08c4b5,CAR-025-70-1655,10,0.26,0.149,0.75,0,1,0,1,0
fcad4bae-8890-4fb8-9bbc-11e907342ea3,CAR-025-60-1421,11,0.34,0.381,0.75,1,0,0,1,0
251a0f50-96a1-475b-bb10-ddd98b77a1f1,CAR-025-7-0191,14,0.34,0.415,0.75,0,1,0,1,0
f63284ce-4673-4c94-816d-5e8c7f1cdc77,CAR-025-7-0178,9,0.25,0.092,0.75,1,0,0,1,0
de735fad-6df8-470e-9d93-f901e8afa21a,TEL-232-49-0223,14,0.34,0.282,0.75,0,0,1,1,0
3d8d0be7-463b-4fed-833d-4d030ebca1fc,TEL-232-49-0220,10,0.25,0.127,0.75,0,0,1,1,0
305be4b3-3f7f-4ff0-b0c6-3616aea19b23,CAR-025-41-0973,3,0.13,0.016,0.75,0,1,0,1,0
281fcdcb-5181-42ca-80d4-4fe5a9e358ad,CAR-025-30-0729,12,0.33,0.261,0.75,0,1,0,1,0
e92ae039-2d9d-4cb1-96b1-e91e044a649a,CAR-025-72-1714,4,0.16,0.025,0.75,0,1,0,1,0
7c3a40ad-5e16-4e84-8aa9-f1fbcc4ce14b,CAR-025-18-0436,8,0.23,0.08,0.75,1,0,0,1,0
2d74d75e-f9d6-42d9-ac9b-fd61af463770,CAR-025-27-0601,8,0.23,0.073,0.75,1,0,0,1,0
df7d5ada-95fb-4354-b97d-5f3f995f4840,CAR-025-54-1208,4,0.14,0.02,0.75,0,1,0,1,0
72cf1fad-19c7-4060-ab60-c96554e36531,CAR-025-63-1524,10,0.25,0.117,0.75,0,1,0,1,0
31fbe5b2-ce10-4f69-8e63-85f8300b8050,CAR-025-19-0472,5,0.19,0.051,0.75,0,1,0,1,0
bd71edc9-448d-40f7-95e5-dceedfdb88e6,CAR-025-73-1750,6,0.21,0.064,0.75,1,0,0,1,0
f3f25d9d-6916-4067-9429-9d54f19e6b47,CAR-025-40-0937,14,0.41,0.603,0.75,0,1,0,1,0
c37417e7-b9e7-4eb5-9914-ba9b42dd68dc,CAR-025-73-1739,6,0.24,0.087,0.75,0,1,0,1,0
f6134d29-e088-4ff9-8262-29ced9b49a20,TEL-232-73-0560,6,0.24,0.099,0.75,0,0,1,1,0
43075573-eeaa-402b-8a38-73ef8e9f5efc,TEL-232-73-0563,4,0.2,0.058,0.75,0,0,1,1,0
07ab4f79-2282-4394-ae05-021487c63ed2,CAR-025-29-0664,2,0.12,0.011,0.75,0,0,1,1,0
d87ee399-43d4-4e01-aa8b-bfbd9d48fe2c,CAR-025-16-0371,1,0.07,0.002,0.75,0,0,1,1,0
36df62f8-c060-488e-8520-04db19bb1b63,CAR-025-28-0620,4,0.15,0.022,0.75,1,0,0,1,0
293f44f2-155e-45b7-875e-cca237449e1e,CAR-025-28-0649,6,0.24,0.074,0.75,0,1,0,1,0
c4c78a9b-f9eb-47a4-8542-9a2ee10cad45,CAR-025-5-0114,12,0.36,0.395,0.75,0,1,0,1,0
b7d05afb-4e7a-4da7-a390-cff6f64880af,CAR-025-10-0205,4,0.17,0.04,0.75,0,1,0,1,0
862b56df-c5c8-4c6a-88e4-28636be67c3f,CAR-025-3-0009,4,0.21,0.067,0.75,0,1,0,1,0
bf5e1d9a-dc15-488d-83fe-6b2473fd7b75,CAR-025-17-0417,1,0.09,0.004,0.75,0,0,1,1,0
162285c5-3e87-40b1-883f-2e2040d07c3f,CAR-025-27-0596,4,0.17,0.03,0.75,1,0,0,1,0
bc48f1bb-16e2-4b36-8617-fc1b84c10cbe,CAR-025-75-1836,9,0.29,0.172,0.75,0,1,0,1,0
2f4871bf-ac9f-4053-992d-43b5a02e3727,CAR-025-65-1542,10,0.23,0.083,0.75,1,0,0,1,0
16f6c8f2-af5d-4df1-8a63-f07d204fb4a3,CAR-025-26-0552,4,0.2,0.055,0.75,0,1,0,1,0
028a43b5-2423-4abb-9eee-e2d08183051f,TEL-232-47-0192,9,0.22,0.071,0.75,0,0,1,1,0
e7c649fc-2da3-446c-8bd5-e00e5385fa3a,CAR-025-62-1472,3,0.16,0.03,0.75,0,1,0,1,0
e9b0c299-b003-42cb-bd38-84190e61de97,TEL-232-47-0191,4,0.15,0.025,0.75,0,0,1,1,0
ac8a207c-be55-419b-97ca-f6c7d1a8fe8c,CAR-025-72-1686,6,0.19,0.045,0.75,1,0,0,1,0
3dc35785-34c0-4df1-86ad-05725c85ebbc,TEL-232-20-0023,14,0.44,0.763,0.75,0,0,1,1,0
0d1cc528-df83-4dbe-a87f-d35a50fd872e,CAR-025-74-1772,4,0.18,0.044,0.75,0,1,0,1,0
d76367c2-0e9c-4fde-a144-e61388b657ad,CAR-025-3-0036,4,0.11,0.011,0.75,1,0,0,1,0
20f6d528-109e-42f2-8a1a-ea39d4ae8dfe,CAR-025-39-0887,6,0.2,0.053,0.75,1,0,0,1,0
f8dbe608-085e-4f12-972b-37dd3b36cc42,CAR-025-30-0716,7,0.27,0.156,0.75,0,1,0,1,0
ca4cc92a-f298-4a91-a50b-1735d41a967c,CAR-025-5-0086,4,0.18,0.042,0.75,0,1,0,1,0
32ef95fe-e6e9-4d3c-b4fc-30c47e7a8916,CAR-025-18-0460,1,0.07,0.003,0.75,0,0,1,1,0
a04681b4-446d-4b2c-8126-54b9fac7d1bb,TEL-232-50-0295,5,0.17,0.033,0.75,0,0,1,1,0
7a585865-8ee2-4562-9683-3e3187504c27,TEL-232-50-0296,5,0.14,0.02,0.75,0,0,1,1,0
77c69085-1e33-447c-b446-33ccfa656353,CAR-025-54-1237,1,0.06,0.001,0.75,0,0,1,1,0
371c06ad-8c8b-4621-935d-5eb54587e931,CAR-025-31-0752,4,0.18,0.035,0.75,0,1,0,1,0
66572d46-bd84-4743-9e64-7d98e94f9dd9,CAR-025-40-0908,6,0.27,0.16,0.75,0,1,0,1,0
a3655478-5999-4961-a696-42d6f3f4d1a0,CAR-025-55-1273,5,0.11,0.008,0.75,0,0,1,1,0
937a3687-6ce8-4127-89b0-4466c7640394,CAR-025-45-1007,6,0.24,0.109,0.75,0,1,0,1,0
82621ff7-b166-4dce-86de-582bdf1ac817,CAR-025-4-0042,6,0.31,0.241,0.75,0,1,0,1,0
5598dfd0-16ee-4e92-9d77-2e17c24eb472,CAR-025-57-1332,6,0.24,0.092,0.75,0,1,0,1,0
e4c0f05c-c602-493f-a57c-9c2335cb5253,CAR-025-25-0513,4,0.22,0.069,0.75,0,1,0,1,0
acc24a7d-e3ef-4bb6-aed9-5d53a531b501,CAR-025-61-1433,9,0.32,0.23,0.75,0,1,0,1,0
594a72a0-cee8-4912-a091-8eb78dda2654,TEL-232-24-0124,9,0.33,0.272,0.75,0,0,1,1,0
dad352e9-6165-4594-93b4-cdcaddb90386,CAR-025-66-1583,11,0.32,0.254,0.75,0,1,0,1,0
f871f584-e14b-49b4-ae00-50d00d14d1bb,CAR-025-76-1877,2,0.1,0.006,0.75,0,1,0,1,0
8e08cb19-ab4e-4f0c-bdf5-41dcbeacb44b,CAR-025-51-1187,2,0.12,0.012,0.75,1,0,0,1,0
fc134fb1-d195-4127-af50-d88ff548e74e,CAR-025-46-1046,4,0.18,0.036,0.75,1,0,0,1,0
ebb0ef44-5d9c-4f38-8be0-e018b369887a,TEL-232-50-0299,5,0.19,0.044,0.75,0,0,1,1,0
e3d1b676-64d1-460f-a5c4-53865f8c03f5,TEL-232-54-0391,10,0.28,0.18,0.75,0,0,1,1,0
5f2f8189-e6a1-44fa-91e3-2e945ae40771,TEL-232-54-0392,9,0.23,0.084,0.75,0,0,1,1,0
11fe9d56-063e-4fba-9cec-7a5c24562dc4,CAR-025-58-1393,1,0.07,0.002,0.75,0,0,1,1,0
48ebe3c8-7979-47c8-b0c1-d76c643469e7,CAR-025-50-1143,3,0.18,0.033,0.75,1,0,0,1,0
c1ea5308-38bc-48ac-aaf9-a1178e657533,CAR-025-41-0956,10,0.32,0.336,0.75,0,1,0,1,0
3614dfd6-807f-462d-9b84-70163a8f73f2,CAR-025-55-1269,2,0.12,0.011,0.75,0,0,1,1,0
feaf199e-8015-4079-aae8-1266b33f0402,CAR-025-4-0058,2,0.1,0.007,0.75,0,1,0,1,0
c89205b9-b1e3-41d3-bf3a-dbdaf0c3a61f,CAR-025-40-0912,6,0.22,0.091,0.75,0,1,0,1,0
82c0376f-f798-4003-8b48-2611658cf7ab,CAR-025-31-0748,12,0.38,0.448,0.75,0,1,0,1,0
11dccebc-4e4d-4c5d-a786-23b1dcb37f09,CAR-025-63-1501,6,0.22,0.069,0.75,1,0,0,1,0
fcb6ce4e-ef92-4a77-89ec-d69b67a83138,CAR-025-38-0859,8,0.22,0.078,0.75,1,0,0,1,0
0e6d584d-8d5a-4e8d-8d29-5f5806c7fda2,TEL-232-51-0330,4,0.16,0.027,0.75,0,0,1,1,0
8858f5f3-7082-4fec-872e-d4b2c5c88b53,TEL-232-51-0333,10,0.27,0.157,0.75,0,0,1,1,0
c451f95d-3da8-4c41-b9a5-466cb1847f76,CAR-025-75-1845,2,0.12,0.01,0.75,0,1,0,1,0
3aaa982e-6583-4006-82e6-1722dacdb6a4,TEL-232-72-0512,10,0.23,0.106,0.75,0,0,1,1,0
d64e6b44-f7ae-4eb2-9ccb-0d958675a339,CAR-025-65-1558,16,0.42,0.688,0.75,0,1,0,1,0
bbfe3f85-d945-46ae-87f7-eb933eb06d8b,TEL-232-68-0442,11,0.36,0.469,0.75,0,0,1,1,0
61a58f1b-8507-4d4b-8f72-15e3a32eae0c,TEL-232-68-0441,4,0.2,0.057,0.75,0,0,1,1,0
dfa1bbfb-8918-4521-ad7a-cb39b6a3aed6,CAR-025-17-0390,5,0.18,0.04,0.75,0,1,0,1,0
ce7b1216-9fab-4432-86a9-dd0d9b105120,CAR-025-10-0220,6,0.23,0.087,0.75,0,1,0,1,0
13229d3f-ed94-442d-bbf8-ad3264712e8d,CAR-025-74-1768,5,0.21,0.065,0.75,0,1,0,1,0
4ebfab67-5e27-4b75-bb92-a18b825f4600,CAR-025-74-1801,4,0.14,0.017,0.75,1,0,0,1,0
1885d4a4-5591-4a29-960d-8628fdeee69b,CAR-025-62-1481,3,0.11,0.008,0.75,0,1,0,1,0
b410b1eb-77dc-4436-89e7-0a9aab3eab1c,CAR-025-74-1781,4,0.17,0.03,0.75,0,1,0,1,0
d979ddb9-404f-46af-b9f9-1f82585936cb,CAR-025-62-1468,5,0.23,0.094,0.75,0,1,0,1,0
b2e0f224-5445-4e33-98ca-e0772e46b662,CAR-025-16-0354,6,0.22,0.074,0.75,1,0,0,1,0
746a24a2-bcdb-4c33-8df4-12060e1cf92f,CAR-025-46-1035,4,0.19,0.047,0.75,1,0,0,1,0
62cb718c-776e-487d-ad1b-5413f2d8f579,CAR-025-51-1174,7,0.24,0.095,0.75,0,1,0,1,0
2a8b12b1-ed31-42f6-9e34-af51e91f226e,CAR-025-14-0295,4,0.17,0.023,0.75,0,0,1,1,0
b3acacdc-3c06-49cb-add6-6043ced297cb,CAR-025-77-1904,5,0.24,0.092,0.75,0,1,0,1,0
1e87448b-10e1-4f6f-84e7-c94a5145f780,CAR-025-58-1360,5,0.2,0.055,0.75,1,0,0,1,0
8c407550-24fc-4250-88c1-ef9a3121c7ad,CAR-025-42-0997,6,0.21,0.066,0.75,0,1,0,1,0
1be4f548-2a13-42b2-8bec-b17f260e4733,CAR-025-50-1130,9,0.35,0.291,0.75,0,1,0,1,0
9d223e9f-d8fc-47dc-bacc-9653d1fb0570,CAR-025-58-1389,2,0.12,0.011,0.75,1,0,0,1,0
0313cd03-c7dd-4f69-ac85-6fe7f5e795de,CAR-025-59-1406,1,0.07,0.003,0.75,0,0,1,1,0
af1c5a41-479c-48d1-a2a4-947dbe0082f4,CAR-025-57-1328,4,0.13,0.015,0.75,1,0,0,1,0
34f22f5e-d8f8-42bc-a674-4f5671807b7c,CAR-025-35-0814,6,0.21,0.06,0.75,1,0,0,1,0
e732958a-7c68-4d38-8b38-427901fe6566,CAR-025-61-1429,12,0.42,0.805,0.75,0,1,0,1,0
508d3537-cdec-46fb-9a7a-1e986ae7335b,CAR-025-15-0315,5,0.2,0.056,0.75,1,0,0,1,0
961895de-9e65-4a74-97b3-ecd26c1c5b5b,CAR-025-25-0509,5,0.2,0.048,0.75,1,0,0,1,0
c2cb7144-bba2-4113-8a8f-efbe47a49b92,CAR-025-13-0261,2,0.13,0.015,0.75,1,0,0,1,0
f1cfccc7-08f6-4c7c-928f-811b45c15be1,CAR-025-57-1341,10,0.27,0.145,0.75,0,1,0,1,0
a82aad59-064e-4985-9574-1f2c1e0c8c3b,CAR-025-61-1440,5,0.25,0.104,0.75,0,1,0,1,0
711000bf-ef01-4d5a-afd6-dfbd96a4f746,CAR-025-66-1570,10,0.3,0.22,0.75,0,1,0,1,0
b190d5b9-0550-498f-a0de-1c2aa9c8e4d6,CAR-025-49-1094,8,0.31,0.208,0.75,0,1,0,1,0
0717eb46-d2ab-45e9-8bd7-7e6795edb3fe,CAR-025-76-1884,3,0.17,0.034,0.75,1,0,0,1,0
c0dddb9b-cdfb-4bbe-b5e2-46d99d7e198b,CAR-025-56-1305,6,0.25,0.114,0.75,0,1,0,1,0
d202cc43-20ab-4baf-b986-6142f7bd149d,CAR-025-25-0536,2,0.12,0.012,0.75,1,0,0,1,0
645806b0-ac51-4952-9988-8b9d131ea0ea,CAR-025-71-1662,4,0.15,0.024,0.75,1,0,0,1,0
54a5afb8-57d1-41db-91a0-87b56ebdd3e0,CAR-025-6-0126,4,0.18,0.038,0.75,1,0,0,1,0
1e9a76a7-5485-42b3-9fcd-5ca686fc074d,CAR-025-13-0237,4,0.17,0.033,0.75,0,1,0,1,0
73899451-8346-4e6d-9b0d-89b3cb259821,TEL-232-22-0063,4,0.19,0.046,0.75,0,0,1,1,0
f7a58290-053f-477b-89d2-acad62171462,TEL-232-49-0262,6,0.26,0.128,0.75,0,0,1,1,0
107180bf-d7c0-4d60-bb9f-41d07da37b1e,CAR-025-57-1317,8,0.24,0.104,0.75,1,0,0,1,0
cfa7bf77-ee57-4c1f-b116-b81e554b1bb8,TEL-232-22-0060,9,0.24,0.112,0.75,0,0,1,1,0
b7035392-566e-48c9-a7ed-770feacec799,TEL-232-49-0261,10,0.31,0.245,0.75,0,0,1,1,0
bd7d4f0e-2caa-401a-b1a1-734aff6063e1,TEL-232-26-0168,13,0.35,0.289,0.75,0,0,1,1,0
ea8d42a0-f703-4a4c-943f-29a3c2b355cf,CAR-025-68-1602,18,0.42,0.7,0.75,0,1,0,1,0
15043c50-b97f-4bf9-910e-a0034866bc25,TEL-232-25-0156,3,0.12,0.012,0.75,0,0,1,1,0
80410f98-5995-4286-b7c8-959358559f4f,CAR-025-34-0786,10,0.32,0.219,0.75,0,1,0,1,0
06d53b14-4b51-4d67-b880-572859a1728c,TEL-232-25-0155,3,0.14,0.016,0.75,0,0,1,1,0
980f6eb4-4e1f-4f77-9e10-8c76e7af4caf,CAR-025-34-0806,1,0.07,0.002,0.75,0,0,1,1,0
2c0d8297-5220-4c31-a87e-36b9088efb08,TEL-232-54-0369,2,0.08,0.003,0.75,0,0,1,1,0
ec0a7a98-c601-44e9-be9d-42d4edd1cfcb,CAR-025-49-1106,6,0.21,0.057,0.75,1,0,0,1,0
2bf4bfdb-2044-4bab-9ba9-3f5520ced075,CAR-025-46-1063,8,0.3,0.23,0.75,0,1,0,1,0
8273f488-878c-49cd-b87f-91cc2c9c087f,CAR-025-56-1297,8,0.27,0.13,0.75,0,1,0,1,0
a510bab8-eae4-4d25-ad5a-ae1ab32ac1af,TEL-232-26-0167,9,0.3,0.188,0.75,0,0,1,1,0
d886835f-fc41-4abf-8663-4b8aac5905a1,TEL-232-26-0164,10,0.31,0.25,0.75,0,0,1,1,0
8362a5fd-ab53-4c35-9005-8b2a1fd4fd79,CAR-025-75-1813,3,0.17,0.031,0.75,1,0,0,1,0
adf5fcc2-ece7-4c23-8cce-c3102047873a,CAR-025-63-1493,4,0.17,0.036,0.75,1,0,0,1,0
9a01de61-3c32-4c80-9e10-d63fd71f4d3a,CAR-025-28-0653,5,0.2,0.057,0.75,0,1,0,1,0
489e3117-4937-4845-8b5a-8b36edc3e7ce,CAR-025-3-0013,4,0.2,0.056,0.75,1,0,0,1,0
46b5b78e-2396-4170-8367-6651ed6ddbef,CAR-025-26-0577,2,0.13,0.015,0.75,1,0,0,1,0
3680dece-c3e0-450a-8d09-3cee91cdbae6,CAR-025-62-1457,5,0.25,0.104,0.75,1,0,0,1,0
3cfe01d1-6d9b-4a90-bde4-9ca485f31cd2,TEL-232-50-0303,2,0.09,0.004,0.75,0,0,1,1,0
fe648817-7712-4b4e-8d3c-6a5baac0c52b,TEL-232-50-0300,3,0.12,0.011,0.75,0,0,1,1,0
38b06c65-455d-4dd6-8dae-c010929159f0,CAR-025-54-1212,9,0.3,0.154,0.75,0,1,0,1,0
73f38c4a-06b2-42d7-b625-033866e1068c,CAR-025-41-0980,6,0.25,0.144,0.75,1,0,0,1,0
c58910b3-7357-4d76-b93b-b979f389f6a4,CAR-025-18-0445,5,0.24,0.089,0.75,0,1,0,1,0
9c6523e5-e3e0-4d5e-a21c-d2387a16e862,CAR-025-30-0733,6,0.19,0.049,0.75,1,0,0,1,0
8c744fd7-de76-4a93-abe1-93a7d92181fa,CAR-025-41-0969,6,0.26,0.154,0.75,0,1,0,1,0
aeffe37c-d482-429f-b02b-9a9461940291,CAR-025-73-1723,11,0.31,0.209,0.75,0,1,0,1,0
743542f9-08cf-4514-9752-48303b15d4ad,CAR-025-4-0067,3,0.14,0.019,0.75,1,0,0,1,0
c4c9d1fc-43bb-457a-a76e-5a1972258edb,CAR-025-19-0481,4,0.19,0.045,0.75,1,0,0,1,0
05cab552-ac02-4ee9-93db-5ab7416356e0,CAR-025-40-0944,1,0.09,0.006,0.75,0,0,1,1,0
039ad300-abb7-4736-9d17-c8b885d49e85,CAR-025-45-1022,4,0.19,0.046,0.75,1,0,0,1,0
26a7fa07-22ab-4e5e-aadb-1bea6a8fca6b,CAR-025-55-1256,9,0.26,0.113,0.75,1,0,0,1,0
6cca88d7-0c7b-4abe-adb7-e4b6d8679908,CAR-025-38-0866,5,0.23,0.086,0.75,0,1,0,1,0
d3e1f743-53b3-4bc1-85c9-92d363ec3460,CAR-025-19-0468,2,0.13,0.012,0.75,0,1,0,1,0
b0f6e6ec-8baf-4313-bd20-84f714140aaa,CAR-025-58-1397,2,0.11,0.01,0.75,0,0,1,1,0
abe885d0-021e-48c4-a8e7-8aa1be4fbfad,CAR-025-50-1147,1,0.07,0.002,0.75,0,0,1,1,0
fa03ddb0-a034-490f-ad19-e1e2e4215d0f,CAR-025-51-1183,6,0.23,0.079,0.75,0,1,0,1,0
8cfcd7db-15fa-43ed-a63f-532d756617c0,CAR-025-46-1042,9,0.23,0.097,0.75,1,0,0,1,0
e40e8fde-da75-4784-8914-033b9560bc07,TEL-232-52-0360,4,0.13,0.012,0.75,0,0,1,1,0
c34ecbad-eeb5-4dc3-b451-58fd6e9a547b,TEL-232-52-0363,2,0.12,0.011,0.75,0,0,1,1,0
536e5feb-c678-4186-9042-f310b80b7f54,CAR-025-66-1587,10,0.28,0.188,0.75,1,0,0,1,0
3d0d2230-5204-4a39-8ac3-86d7741834e4,CAR-025-76-1873,4,0.22,0.088,0.75,0,1,0,1,0
782de208-1659-47bf-b6c0-3e7900470920,CAR-025-79-1916,2,0.09,0.006,0.75,0,0,1,1,0
f339e8b6-df8b-429d-b153-ed9110f72f2a,CAR-025-57-1336,6,0.23,0.082,0.75,0,1,0,1,0
c52a8b81-2f20-4021-98b5-a3785cc05edc,CAR-025-25-0517,8,0.28,0.158,0.75,0,1,0,1,0
56ae7ec7-b61e-4b4d-b407-5e5cde819a2e,TEL-232-24-0104,6,0.22,0.076,0.75,0,0,1,1,0
8588e6ef-b1e1-4d67-9b22-0acd7f70e7a5,CAR-025-61-1437,8,0.29,0.187,0.75,0,1,0,1,0
f3581ec3-e077-4580-b9e3-5e52908f54e6,TEL-232-24-0107,6,0.18,0.034,0.75,0,0,1,1,0
fcbfa489-2d93-4875-a54a-9d4d977c04e1,CAR-025-4-0046,2,0.12,0.01,0.75,1,0,0,1,0
3a857073-2aae-46b9-abb3-ba6117b451e7,CAR-025-39-0883,6,0.19,0.048,0.75,1,0,0,1,0
d0e7825d-e7b3-4c04-9f96-c84d9a951322,CAR-025-30-0712,9,0.31,0.199,0.75,0,1,0,1,0
cd209a87-fbc1-46ea-b021-29c3652f20ef,CAR-025-41-0948,8,0.31,0.36,0.75,0,1,0,1,0
e63b5869-b17e-48f3-ad68-5ded92abd9ed,CAR-025-5-0082,5,0.24,0.105,0.75,0,1,0,1,0
db08b48f-f713-4f3a-bfd2-611c8b733daf,CAR-025-54-1233,9,0.21,0.069,0.75,1,0,0,1,0
c589b447-1c31-4aab-810a-0574f9701de3,CAR-025-26-0556,7,0.27,0.133,0.75,0,1,0,1,0
b94e542f-c334-452d-b7b5-27251545dc7a,CAR-025-72-1682,11,0.29,0.156,0.75,0,1,0,1,0
2784b53c-19d1-4143-86e3-b7a7f471be98,CAR-025-62-1476,9,0.36,0.427,0.75,0,1,0,1,0
db4a4769-30e4-4184-baad-391f435a7971,CAR-025-3-0032,5,0.25,0.117,0.75,1,0,0,1,0
47ed4bd7-5842-4c4f-815d-55807a9e1be2,CAR-025-74-1776,6,0.24,0.099,0.75,0,1,0,1,0
d5113b1e-2fb2-4da8-a541-ceba852e632d,CAR-025-27-0592,5,0.2,0.05,0.75,0,1,0,1,0
d15aadfb-5cc5-4af1-9e67-d26f34d91aaf,CAR-025-75-1832,4,0.17,0.028,0.75,0,1,0,1,0
c989b14a-e670-4130-8f81-44913d6ce237,TEL-232-24-0108,8,0.21,0.068,0.75,0,0,1,1,0
48640e0a-e65c-436c-a7ca-a7d2e0b16a48,TEL-232-20-0003,10,0.33,0.274,0.75,0,0,1,1,0
1710ef0d-4aa5-46d2-a322-a0f19d2d3e8c,CAR-025-65-1546,14,0.3,0.207,0.75,1,0,0,1,0
d6457be2-7b55-4bb1-89e0-f12b137c051b,CAR-025-16-0375,6,0.25,0.11,0.75,0,1,0,1,0
8517295d-006c-41bc-a324-36c341dd85ce,CAR-025-26-0569,6,0.2,0.05,0.75,1,0,0,1,0
1ec26e11-5a86-4a09-9060-b4b839ed05dd,CAR-025-28-0624,5,0.19,0.047,0.75,0,1,0,1,0
f28c2291-a6bf-4cf0-9be4-9b5ed680d3a3,TEL-232-21-0030,12,0.3,0.223,0.75,0,0,1,1,0
7f02d92b-8fe1-4683-abe7-8adad3e2a1d3,TEL-232-25-0138,5,0.18,0.038,0.75,0,0,1,1,0
a36df2a7-de5b-4bbe-a375-7a0295270ef3,CAR-025-26-0580,1,0.08,0.005,0.75,0,0,1,1,0
ae2cdd94-1b5e-4bc0-89a8-9e3d5331c8b8,CAR-025-5-0110,9,0.25,0.122,0.75,0,1,0,1,0
f0eff4a8-9e01-4206-965b-ba7d2edba4b8,CAR-025-10-0201,4,0.15,0.024,0.75,1,0,0,1,0
a279f847-1363-460f-83a3-d0ae45505218,CAR-025-17-0413,9,0.27,0.122,0.75,1,0,0,1,0
fb0c22db-118f-4721-8be0-9c747763ed47,TEL-232-74-0602,12,0.33,0.302,0.75,0,0,1,1,0
6833acc7-e49b-4a8a-85ac-461e2df84382,TEL-232-74-0601,5,0.24,0.107,0.75,0,0,1,1,0
a74930a4-da00-4f62-87aa-1363e6a2df3c,CAR-025-29-0689,3,0.14,0.018,0.75,1,0,0,1,0
5fb7897b-721e-462a-b553-53ca1c30c65c,CAR-025-73-1754,3,0.17,0.032,0.75,1,0,0,1,0
ac403770-917c-4ca4-a0d5-3e91d74847a1,CAR-025-19-0476,7,0.23,0.087,0.75,0,1,0,1,0
cb0cf944-9c51-4da1-8997-5292272904af,CAR-025-63-1520,9,0.32,0.303,0.75,0,1,0,1,0
a213d0eb-67ab-47b1-90f6-a24be073fb0e,TEL-232-23-0084,6,0.26,0.114,0.75,0,0,1,1,0
d3db3a65-ab6d-45f9-99cd-682133654cb4,CAR-025-38-0878,9,0.28,0.151,0.75,0,1,0,1,0
56390215-b3fc-4740-9ea9-02abb2b2afc6,TEL-232-23-0087,13,0.33,0.279,0.75,0,0,1,1,0
26c59446-6c9e-47d2-b49d-823166eec9aa,CAR-025-40-0933,3,0.12,0.012,0.75,0,1,0,1,0
ee4dc707-2517-44e2-a5c8-79c247c8d85c,TEL-232-71-0499,1,0.05,0.001,0.75,0,0,1,1,0
2b699f92-e71c-4716-9788-a2545c4fb5e5,CAR-025-55-1248,4,0.17,0.031,0.75,0,1,0,1,0
450f14bb-cbfc-4591-997f-d20491dd5344,CAR-025-41-0977,3,0.13,0.016,0.75,0,0,1,1,0
f34ec197-d055-436e-82f1-ea85ca476d2f,CAR-025-18-0432,6,0.22,0.073,0.75,1,0,0,1,0
